0,1
40.706476001106005,-74.01105599991755
40.71002266658424,-74.00793800110387
40.71323378962671,-74.00340673031336
40.71817387697391,-73.99982638545937
40.720246883147254,-73.99380690654237
40.71830605618619,-73.98740940202974
40.708383000017925,-73.95783200075729
40.6971950005145,-73.9356230012996
40.689583999013905,-73.92215600150752
40.68285130087804,-73.91038357033376
40.67936600147369,-73.90428999746412
40.676998000003756,-73.89852600159652
40.67802821447783,-73.89165772702445
40.68152000045683,-73.87962599910783
40.68315265707736,-73.87392925215778
40.691290001246735,-73.86728799944963
40.69370399880105,-73.85205199740794
40.69516599823373,-73.84443500029684
40.700481998515315,-73.82834900017954
40.700382424235,-73.80800471963833
40.70206737621188,-73.80109632298924
